"personal_id","Disease_1","Disease_2","Disease_3","Disease_4","Disease_5","Disease_6","Disease_7","Disease_8","Disease_9","Disease_10"
"690806-4524529",0,1,1,0,0,1,0,1,1,1
"900225-1516701",0,0,0,1,1,1,1,0,1,0
"560326-3059679",0,0,1,0,1,0,0,0,1,0
"820204-1204518",0,1,0,0,1,0,1,1,0,1
"910625-3976907",0,0,1,0,1,0,0,0,0,0
"910228-4094868",0,0,1,1,0,0,0,1,1,0
"800706-1504478",0,1,1,0,0,1,0,0,1,0
"691007-1035449",0,0,1,1,0,1,0,1,1,0
"920822-2120691",1,1,0,1,1,1,0,0,0,1
"960115-4545565",1,1,1,0,1,0,0,0,0,1
"930827-4010267",0,0,0,1,0,0,1,1,1,1
"900622-1812542",0,0,1,1,0,1,0,1,0,0
"731123-3895088",1,0,0,1,0,1,0,0,0,0
"991207-4173771",1,1,0,1,1,1,0,1,0,1
"540502-1474542",1,0,0,1,0,0,1,1,1,0
"661102-4706267",0,0,1,1,1,1,0,0,1,1
"851226-1639208",1,1,1,1,0,0,0,1,0,1
"960528-1629495",1,0,0,1,1,1,0,1,1,1
"821023-1277804",1,0,1,1,1,0,0,0,0,1
"660617-2140428",0,0,0,1,0,1,1,0,0,1
"710412-4107557",1,0,0,1,1,1,1,0,1,0
"670814-3853948",0,0,0,0,1,1,1,1,0,1
"970213-1403290",0,0,0,1,0,0,0,1,0,1
"980612-4989233",1,1,1,1,0,1,0,1,1,1
"871127-1687112",1,1,1,1,1,1,0,1,1,0
"930206-3929062",0,1,0,1,1,1,0,0,1,0
"990406-4523843",1,1,0,1,0,0,1,1,1,0
"590104-1844609",1,1,1,1,0,0,0,1,0,0
"990528-4277498",1,1,1,0,0,0,0,0,1,1
"761210-3162840",0,1,1,1,0,0,0,0,1,1
"510402-2765980",0,0,0,0,0,0,1,1,0,1
"780727-3320383",0,1,1,1,1,0,1,1,0,0
"800205-1125047",0,0,0,0,0,1,0,0,0,1
"500227-3976215",0,0,0,0,0,1,1,0,0,0
"990303-2190181",0,1,1,0,1,1,1,0,0,0
"960228-4752560",1,0,1,1,1,1,1,1,0,1
"861220-4591739",1,0,1,1,1,1,0,0,1,0
"981006-3146301",1,0,1,0,1,1,0,0,1,1
"680518-4601848",1,1,0,0,0,0,0,1,1,1
"680906-4619975",0,1,1,0,1,0,1,1,0,0
"730210-1147911",1,1,1,0,0,1,1,0,0,0
"740116-2015945",1,1,1,1,1,1,0,0,1,0
"661009-4352273",0,0,1,0,1,1,1,0,1,0
"581228-3366296",0,1,1,1,1,1,0,0,1,0
"981117-3686425",0,1,0,0,0,0,0,0,0,0
"650309-4153830",1,1,0,1,1,1,0,0,1,1
"900205-3391718",0,1,0,1,0,0,1,0,0,0
"990201-2200923",1,1,0,0,0,1,0,0,0,1
"840621-4673499",1,0,1,0,1,0,1,1,0,0
"960328-4273633",1,1,0,1,1,1,1,1,1,1
"920814-1137207",0,1,0,1,0,1,0,1,1,1
"550112-1415798",1,0,1,0,1,0,1,0,1,1
"840611-1057461",0,1,0,0,0,0,1,1,0,1
"931104-1129601",1,1,0,1,0,0,1,1,0,1
"701214-2100980",0,1,0,0,1,1,0,0,0,0
"950116-1717041",0,0,0,0,0,1,1,0,1,1
"880113-2296816",1,1,1,1,1,1,1,0,1,1
"771105-4487483",0,0,1,1,1,1,0,0,1,0
"830811-1485031",0,1,1,0,0,0,0,0,0,0
"600918-4705546",0,0,1,0,1,1,0,0,1,1
"560827-3746193",0,0,1,1,1,0,0,0,1,1
"530117-2426716",1,1,1,1,0,1,1,1,0,0
"590424-4443583",0,0,0,0,0,1,0,0,0,1
"700504-3862772",0,1,1,1,1,1,1,1,0,0
"931202-3098742",0,0,0,0,0,0,1,0,0,0
"800119-1563526",0,0,1,0,1,0,0,1,0,0
"630909-1489540",0,0,0,1,1,1,1,0,1,1
"780111-4108178",0,0,1,1,1,0,0,0,1,1
"731206-2206473",0,1,0,1,1,1,0,1,1,1
"880420-4448526",1,0,1,0,1,0,1,0,0,0
"570822-2580829",0,1,0,1,1,0,0,0,1,0
"910920-3790833",1,0,0,1,0,1,0,0,1,1
"601001-4311006",1,1,1,1,0,1,0,0,1,0
"660210-3175279",1,0,0,1,0,0,1,0,1,0
"861103-1932935",1,1,0,0,1,1,0,0,1,0
"910721-1439648",0,0,1,1,1,0,1,0,1,1
"900428-1384528",0,1,0,1,0,0,1,1,0,0
"860928-4431092",0,0,0,0,1,0,1,0,1,1
"760203-3582612",1,1,0,0,0,1,0,0,1,1
"671124-3625847",1,1,0,1,0,1,0,0,0,1
"911106-4397093",1,1,0,0,1,0,1,1,0,0
"851018-2700315",0,1,1,0,1,1,0,0,1,1
"910817-2555453",0,0,1,1,1,1,0,0,0,0
"540410-3222536",0,0,0,0,1,1,1,0,0,0
"500309-1812603",0,0,1,1,1,1,0,0,0,0
"640904-1595661",1,1,0,0,1,0,1,0,0,1
"820503-1883392",1,0,1,1,0,0,1,0,1,0
"620717-3410069",1,0,1,1,1,1,0,0,1,0
"771010-1878573",1,0,0,1,1,0,0,1,1,1
"860816-2363128",0,1,1,1,1,1,0,0,1,1
"660104-4641529",1,0,1,1,1,1,0,0,0,0
"800911-2318609",1,1,1,1,0,0,0,1,0,1
"951001-3629323",1,1,1,0,0,1,0,0,1,1
"681227-4836877",1,0,1,0,1,0,1,1,0,1
"671211-2937871",0,0,0,0,1,1,0,0,1,1
"651127-1926795",0,0,1,0,0,0,0,1,1,0
"590414-3689604",1,1,1,0,0,0,0,0,0,1
"840611-2951031",0,0,1,0,1,1,1,0,1,0
"780610-2802310",1,1,1,1,1,1,1,0,1,1
"760907-2759265",1,1,0,1,1,0,0,1,1,1
"840608-2351349",0,1,1,0,0,1,0,1,0,1
"550510-3553606",1,0,1,0,1,0,0,1,0,0
"510117-3700062",0,1,0,0,0,0,0,0,1,1
"630919-3057444",0,1,0,0,0,0,0,0,1,0
"870914-1305194",0,1,0,1,1,1,1,1,0,1
"621023-4480947",0,0,0,0,1,1,0,1,1,0
"630725-1639744",1,0,1,0,1,0,1,0,0,1
"990815-2891660",1,0,1,0,1,0,1,0,1,0
"810315-3991242",0,0,0,1,1,1,0,0,1,0
"570413-2797635",1,1,1,1,0,0,1,1,0,0
"740513-3815235",0,1,0,1,1,1,1,0,0,1
"900918-2476066",0,0,0,0,1,1,1,1,1,1
"791025-3532195",1,1,1,1,0,0,0,0,1,0
"680424-3509228",0,0,1,0,0,0,1,0,0,1
"950803-4603857",0,1,1,1,1,0,1,1,0,0
"920415-4901292",1,0,1,0,0,0,1,0,0,1
"761117-4798663",0,1,0,0,0,1,1,0,0,0
"751102-1855680",0,0,0,1,0,1,1,0,1,1
"770407-4112432",1,1,0,1,0,1,0,0,1,1
"771206-2125129",0,0,0,1,0,0,0,1,0,0
"850411-4060953",0,1,1,1,0,0,1,0,1,0
"720122-2765831",0,1,0,0,1,0,1,1,1,1
"870822-4111620",0,0,1,1,1,1,1,0,0,0
"761210-2351994",1,0,1,1,0,1,1,0,1,1
"860901-3635466",1,0,0,1,1,0,1,1,1,0
"940501-2121033",1,1,0,0,1,0,1,1,0,0
"510708-4593976",0,1,1,1,0,0,1,0,0,1
"640212-2614128",0,1,1,1,0,1,0,1,0,1
"960120-4035519",0,0,1,0,1,1,1,0,1,0
"900122-1717880",1,1,1,1,1,0,1,1,0,0
"881113-2635737",0,1,1,0,0,0,0,1,0,0
"690403-2866727",0,1,1,1,0,1,1,1,1,1
"640607-4332732",0,0,0,1,0,1,1,1,1,0
"700409-4117035",0,0,0,1,1,0,0,1,1,0
"761126-1434994",0,0,1,1,1,0,0,1,1,0
"770923-4178066",0,0,0,1,0,1,1,0,0,0
"720806-1153798",1,0,1,1,0,0,0,0,0,1
"670911-2006750",1,1,1,1,0,1,1,1,1,0
"790324-3010823",0,1,0,0,1,1,1,0,0,0
"960624-4390708",1,1,0,1,0,1,1,1,1,1
"800709-4221028",1,1,1,0,0,1,0,1,1,0
"980125-4820500",0,1,1,1,1,1,0,1,0,1
"571211-1157107",1,1,1,0,1,0,0,1,0,0
"940115-4450803",1,1,0,1,0,0,0,1,1,1
"541113-4224939",0,0,0,0,1,0,1,0,1,0
"970221-2857147",1,0,0,1,0,1,1,1,0,0
"750903-4772704",0,1,1,0,1,0,1,0,0,1
"550613-1725689",1,0,1,0,1,1,1,1,1,1
"920218-1848530",0,1,0,1,0,1,1,0,1,0
"511118-2716340",1,0,1,1,0,1,0,0,0,1
"680324-3155201",1,0,1,1,1,1,0,0,1,0
"560719-2381485",0,0,1,0,0,1,0,0,1,1
"571111-1628020",1,1,0,0,1,0,1,0,1,1
"790205-2887185",0,1,1,1,1,1,0,1,0,1
"840806-3050697",1,1,1,1,0,1,0,1,1,0
"540605-3672942",1,1,0,0,0,0,1,0,1,1
"651207-4056608",1,1,1,1,1,0,0,1,0,1
"660511-2601128",1,1,0,1,1,1,1,1,0,1
"831111-4568524",1,1,0,0,1,0,0,0,0,0
"920505-2929935",0,1,1,0,0,0,0,1,1,1
"691125-3748110",1,0,0,1,0,1,1,1,0,0
"700613-4959717",0,0,0,1,0,1,0,1,1,0
"550215-1702099",0,1,1,0,1,0,1,0,0,1
"911224-2327953",1,0,0,0,1,1,1,0,0,0
"641120-1755774",0,0,0,0,0,1,0,0,0,1
"741105-4830787",1,0,1,0,0,1,0,1,0,0
"850111-3706938",0,0,1,0,1,1,0,1,0,0
"881110-1851668",0,0,1,0,1,0,0,0,0,0
"860509-1184416",1,0,1,0,1,1,0,1,1,0
"621002-1991558",0,1,1,1,1,0,1,1,1,1
"830519-4526531",0,0,0,0,0,0,1,1,1,1
"580819-4397381",0,0,1,1,0,0,0,1,1,0
"600623-4660550",1,0,0,0,0,0,1,0,0,1
"640427-3811993",1,0,0,0,1,0,0,0,1,0
"850911-4215654",0,0,0,1,0,1,1,0,1,0
"631120-1853781",0,0,0,0,1,1,1,0,1,1
"850423-4588068",1,0,0,0,1,1,0,1,0,1
"720612-2175068",1,1,0,0,1,1,0,1,1,0
"650515-2955727",0,1,1,1,0,1,0,1,1,1
"641204-1287871",1,0,0,1,1,0,0,0,1,1
"731120-4051694",0,1,1,1,0,0,0,0,1,1
"570201-3486538",0,1,1,1,1,0,1,0,1,1
"720623-1033698",1,0,0,0,1,0,1,0,0,1
"810712-1233284",1,1,1,0,0,1,0,1,0,0
"771020-2398548",0,0,0,0,1,1,0,1,1,1
"631118-1077391",0,1,0,1,1,1,1,1,1,0
"750302-3624371",1,1,1,1,1,0,1,0,0,1
"931226-1557259",1,1,0,0,1,1,0,0,1,0
"661128-4970727",0,0,1,0,1,0,0,1,1,1
"730219-4705611",0,0,1,1,0,1,1,0,0,0
"800323-3978530",0,1,1,0,1,1,0,0,1,1
"850222-2215739",1,0,0,0,1,0,1,1,0,0
"940722-3215912",0,1,1,0,0,0,1,0,0,1
"851125-1017459",1,1,0,0,0,0,0,1,1,1
"590318-4995230",1,0,1,1,0,0,1,0,1,1
"910208-1402899",0,0,0,0,0,1,0,0,1,0
"520908-1289569",1,0,1,0,0,0,0,0,0,0
"820627-1864711",0,0,1,1,1,1,1,1,1,0
"520809-2249935",1,1,1,0,0,1,1,0,1,1
"671219-4237002",1,1,1,0,0,1,1,1,0,0
"600122-1365483",0,1,1,1,1,0,1,1,1,0
"650301-4812602",0,1,0,0,0,1,0,1,0,0
"961221-1900486",0,0,0,1,1,0,1,1,0,0
"790321-3899027",0,1,0,1,0,1,0,0,1,1
"750420-4943759",1,0,0,1,0,0,1,0,0,0
"831210-4929693",1,1,1,1,0,0,0,0,1,0
"510627-4770613",0,1,1,1,1,1,0,1,1,0
"660721-1900803",0,1,0,0,1,1,0,1,1,1
"600715-1843786",1,1,0,0,0,0,0,1,0,0
"591010-3517344",1,1,0,1,1,1,0,0,1,0
"601003-3988429",1,0,1,0,1,1,1,1,1,0
"891007-3011942",1,1,1,0,0,0,0,0,1,1
"750119-2081354",1,0,1,0,0,0,1,0,1,0
"910607-3428053",1,1,0,0,0,1,0,0,0,0
"661126-4601378",1,1,0,1,1,1,1,1,0,0
"890623-1513273",1,0,1,1,1,1,1,1,0,0
"830503-2248322",0,1,0,0,0,1,1,0,0,1
"591002-3704608",1,0,1,1,0,0,1,0,0,0
"800902-2418601",0,1,0,0,0,1,0,0,1,1
"821021-1180518",0,1,1,0,0,1,1,1,0,0
"900128-1274432",0,1,0,1,1,1,1,1,0,1
"520821-1509237",0,1,1,1,0,1,1,1,0,1
"930209-2488412",0,1,0,1,1,0,1,1,1,0
"620404-3391184",0,0,1,1,1,0,1,1,0,0
"950717-1134705",1,1,1,1,1,1,0,1,1,1
"801222-2333625",0,0,1,0,0,0,1,1,0,0
"500115-2784690",0,0,1,1,0,1,1,0,0,1
"730501-3900306",0,1,0,0,1,0,1,0,1,1
"910427-3383095",1,1,1,1,1,1,0,0,0,0
"901120-1363685",0,1,0,1,1,1,0,0,1,1
"800703-3511023",0,0,1,0,1,0,0,1,1,1
"661219-2057226",0,1,0,1,1,1,0,0,0,1
"700705-4624486",1,0,1,1,1,1,0,0,1,1
"680102-4118942",0,1,1,0,1,1,0,1,0,1
"810108-4334555",1,1,1,0,0,1,1,1,0,0
"811217-1036540",0,0,0,1,0,0,0,0,1,0
"850821-3270020",0,1,1,0,1,0,1,0,1,1
"680604-4013216",0,0,0,0,0,0,0,1,0,1
"580820-4072436",1,0,0,0,0,0,0,0,1,0
"890420-1470282",0,1,0,1,0,0,0,1,1,0
"850604-2985319",1,1,0,0,1,0,1,0,1,1
"960905-4986678",0,0,0,0,0,1,0,0,1,1
"701122-1899991",0,0,0,0,1,0,0,1,0,0
"960316-1262290",1,0,1,0,1,1,0,0,1,0
"641213-4006238",1,0,0,1,1,0,1,0,0,0
"581016-2090658",1,1,1,1,1,1,0,1,1,0
"810306-1715685",0,1,0,0,0,1,1,1,0,1
"940103-1632187",1,0,1,1,1,1,0,0,1,1
"541219-1872469",0,0,0,1,0,0,1,1,1,0
"720312-4734813",1,0,0,1,1,0,1,1,1,0
"960927-2532685",0,1,1,1,0,1,0,0,0,0
"841220-2139776",1,1,1,1,1,1,0,1,1,1
"630625-2273853",0,0,0,1,0,0,1,1,0,1
"760916-3321314",0,0,0,1,1,1,1,0,0,0
"510909-2520634",1,0,0,1,1,1,1,0,1,0
"840916-2324241",0,0,0,0,1,0,0,0,1,1
"900414-2140119",0,1,0,1,1,0,1,1,1,0
"680210-2131405",0,1,0,0,0,1,1,0,0,1
"530726-2774719",1,0,1,0,1,1,1,0,0,0
"610521-1267734",1,1,1,0,0,1,1,0,0,1
"730114-2008994",0,0,1,1,0,1,1,0,0,0
"820825-2507317",1,1,1,1,1,1,0,1,1,0
"580913-1105712",0,1,0,1,0,1,0,0,0,0
"750909-3952116",1,0,1,1,0,1,0,1,1,1
"690707-1797284",1,0,0,1,0,0,1,1,0,0
"900614-3925973",1,0,1,0,0,0,0,0,0,1
"700405-1385283",0,1,1,1,0,0,1,0,1,1
"691008-2471770",0,1,1,0,0,0,1,1,1,1
"580904-1779048",1,0,0,0,0,1,1,1,0,0
"580315-1640309",1,0,0,1,1,1,0,0,0,0
"971027-4805676",0,1,1,0,0,1,1,0,1,1
"920805-1693949",1,0,1,0,1,1,0,1,0,0
"541002-2980867",1,0,1,1,1,0,1,0,0,1
"720705-2075097",0,1,1,0,1,0,1,0,0,1
"941223-2556552",1,0,1,0,0,0,1,1,0,0
"920502-1540292",0,1,1,0,0,1,0,0,1,1
"680622-4771023",0,0,0,1,1,1,0,1,0,0
"900413-4433894",0,0,0,0,1,0,0,0,0,0
"640616-2800211",1,0,1,0,1,0,0,0,0,0
"941228-4144492",0,1,1,1,1,1,1,0,1,1
"690425-1382755",0,0,0,1,0,1,0,0,1,1
"780724-1681571",0,0,1,1,1,0,1,0,0,0
"540223-2308055",1,1,0,1,1,1,0,0,0,1
"600511-1030518",0,1,0,1,0,0,0,1,0,0
"700205-2834360",1,1,0,0,0,1,1,1,1,0
"700327-1174942",1,0,0,0,1,1,1,1,0,1
"690215-1338406",0,0,0,0,0,0,1,0,0,1
"790109-1662674",0,0,0,0,1,0,1,1,0,1
"921223-1786833",0,0,0,1,0,0,0,0,1,0
"700625-3090527",0,0,0,0,0,1,1,1,1,0
"861126-2681256",0,1,0,1,1,0,0,0,0,1
"530526-2744015",1,1,1,1,0,1,0,0,0,0
"880625-1822881",1,0,0,1,1,1,1,0,0,0
"931224-3581075",0,1,0,1,0,0,1,0,1,1
"761028-3491415",1,0,1,0,1,1,0,0,1,1
"520605-4561024",0,1,1,0,0,0,1,0,0,1
"600326-3481690",1,0,1,1,0,0,0,0,1,1
"660713-1077123",1,0,0,1,1,0,1,1,0,1
"891218-2497140",0,0,1,1,1,1,1,1,1,1
"620109-1687688",1,1,1,0,1,1,0,1,0,1
"841022-2877619",0,0,1,1,1,1,0,1,1,1
"900103-2916860",1,1,0,1,0,1,1,0,0,0
"580306-3179699",0,1,0,1,0,1,1,1,0,0
"780702-3777082",0,1,1,1,0,1,1,0,1,0
"761126-1339859",1,1,1,1,0,1,0,1,1,1
"800706-1004792",0,1,1,0,0,0,0,0,1,0
"630216-3012731",1,0,0,0,0,0,0,0,1,1
"600606-2869097",0,1,0,1,0,0,0,0,1,0
"950208-1552214",0,0,0,0,1,1,1,1,1,1
"520524-2727003",1,0,1,1,1,0,1,1,1,0
"640108-3146562",1,0,1,0,1,0,1,1,0,0
"670904-4851486",1,0,1,1,0,0,0,0,1,0
"951226-4766854",0,1,0,0,0,1,1,1,0,0
"790623-1662605",0,0,1,1,1,1,0,1,0,1
"790608-2660492",0,0,1,1,0,0,1,0,1,0
"790925-4308227",1,0,0,0,0,0,0,0,0,0
"530721-4021120",1,0,0,0,1,1,0,0,1,0
"930404-2826154",1,0,0,1,0,1,1,1,0,1
"670201-3203350",0,1,0,0,1,0,0,1,0,0
"581028-3900987",1,1,1,0,1,0,0,0,0,1
"821207-3085880",1,0,1,0,0,0,0,0,0,0
"940218-1017638",0,0,1,1,1,1,0,1,1,0
"820606-1914368",0,0,0,0,0,1,1,1,1,1
"781205-4416395",0,1,0,0,0,1,1,1,1,0
"591120-1839511",0,1,1,1,0,1,0,1,1,0
"560908-4633573",1,0,1,1,0,1,0,1,0,0
"910316-2722476",1,1,0,1,0,1,1,1,0,0
"971018-1957766",0,0,1,1,1,0,1,0,0,1
"880113-3471911",0,0,0,0,0,1,1,1,0,0
"891027-4222622",0,0,0,0,0,1,1,1,1,0
"510912-3951421",1,1,1,1,1,0,0,1,0,0
"881121-2474800",1,0,1,0,0,1,1,1,1,0
"890802-3786162",1,0,0,1,0,1,0,1,1,0
"520211-4823153",1,1,1,1,0,0,1,1,0,0
"840108-1070631",1,0,0,0,1,1,1,1,0,0
"620712-1755769",0,1,0,1,1,0,1,0,1,1
"941224-3062348",0,1,0,1,1,1,0,1,0,0
"530909-3300244",1,1,0,1,1,0,1,0,1,1
"911008-3943111",1,1,1,1,1,0,1,1,0,1
"520316-1430359",1,1,1,0,1,0,1,1,0,0
"910805-4570286",1,1,1,1,0,0,0,0,1,1
"550405-4549286",0,1,0,1,0,0,0,1,0,1
"900508-1427719",1,0,1,1,1,0,0,0,0,0
"551020-3281442",0,0,1,0,0,1,0,0,0,1
"990724-1477584",1,0,1,1,1,1,1,1,0,1
"591204-3646706",0,0,1,0,1,0,0,0,1,1
"510527-3344930",0,1,1,0,0,1,0,1,1,1
"910523-4931962",1,1,1,0,0,0,1,0,1,0
"790113-4296385",0,0,0,0,1,1,0,1,0,1
"830827-3721851",0,0,0,0,0,1,1,1,0,1
"861101-1162858",1,0,0,1,0,1,0,1,0,0
"780719-3746812",1,1,0,0,1,0,0,0,1,0
"670413-1275443",0,1,0,0,1,0,1,1,0,0
"640820-3550279",1,1,0,1,0,1,1,0,0,0
"860728-3006679",1,0,1,0,0,1,1,1,0,1
"720710-4222103",0,1,1,0,1,1,1,0,1,0
"860817-1629516",1,1,0,0,1,1,1,1,1,1
"970314-2687919",1,1,0,1,1,0,0,0,1,1
"550311-3419006",1,1,0,1,0,0,0,0,1,0
"640505-3945098",1,1,1,0,0,0,1,1,1,0
"800323-2592199",0,1,1,0,0,0,1,0,0,0
"960925-3529356",1,1,0,1,1,1,0,1,0,0
"780418-2089677",0,1,0,1,0,0,0,1,1,0
"710802-3131508",1,1,0,1,0,1,0,1,0,1
"800309-3928931",1,0,1,0,0,0,0,1,0,0
"990210-1515237",1,0,1,1,0,1,0,0,0,1
"670125-1484905",1,0,0,1,0,0,0,1,1,0
"741004-1229202",1,1,0,0,0,0,0,0,1,1
"710216-1825674",0,0,0,1,0,1,0,1,0,1
"501007-1054408",1,1,1,0,1,1,0,1,1,0
"850314-1153577",0,0,0,0,0,0,1,0,1,0
"590702-1870937",0,0,0,1,1,0,1,0,0,1
"591216-1568580",1,1,1,1,0,1,1,1,1,0
"760918-2786906",0,0,1,0,0,0,1,1,1,1
"981223-4048098",1,0,1,1,0,1,0,1,1,1
"710924-1552092",1,1,0,1,1,0,1,0,0,1
"611210-3986475",0,0,1,0,0,1,0,0,1,1
"861015-2187735",1,1,1,1,1,0,0,1,0,0
"920704-3013499",0,1,0,0,0,0,1,0,0,1
"960528-4060769",0,0,1,1,1,0,1,0,0,1
"580419-3713589",0,0,1,0,0,0,0,1,0,0
"760714-4692411",0,0,0,0,0,0,1,1,0,0
"860505-3011445",1,0,1,1,0,0,0,1,0,0
"991222-1877658",0,1,1,1,0,0,0,1,0,0
"830116-1941256",1,0,1,0,1,1,0,1,0,1
"551016-2140377",1,0,1,1,1,1,1,0,0,0
"970205-1014805",0,0,1,1,1,1,1,1,0,0
"730723-2820909",0,0,0,1,1,1,1,1,0,1
"781116-4559009",0,0,1,0,1,0,1,1,1,0
"610405-3394053",1,0,0,1,0,0,1,0,0,1
"741022-4921656",1,1,1,0,0,1,1,1,1,1
"781109-3010040",1,1,0,0,1,0,0,1,0,0
"750212-3884351",0,1,1,1,1,1,1,1,0,0
"510303-3464715",1,0,1,1,0,0,0,0,1,1
"970704-3017601",0,0,0,1,0,1,0,1,1,1
"751219-1226013",0,1,0,1,0,1,1,0,0,1
"910519-1351386",1,1,1,1,1,0,0,1,1,0
"730404-1015790",0,0,1,0,0,0,0,0,1,0
"870808-1232688",1,0,0,0,0,1,0,0,1,0
"720709-2763186",0,0,0,0,0,1,0,0,1,1
"691001-4579053",1,1,1,1,1,0,0,0,0,1
"540602-4814346",1,0,1,1,0,1,0,1,0,1
"990216-3312850",0,1,1,0,0,1,0,0,0,1
"890602-1974891",0,0,0,1,1,1,0,1,1,0
"900818-1982694",0,0,1,1,0,1,0,1,1,0
"801016-1582804",1,0,1,0,1,1,1,0,0,0
"880213-4165038",0,1,1,1,0,1,1,0,0,1
"680108-2384561",0,1,1,1,1,1,0,0,1,0
"590402-2826026",0,1,0,0,0,1,1,0,1,1
"690206-1951299",0,1,0,0,0,0,1,1,0,1
"570925-3576904",1,0,1,0,1,1,0,1,0,1
"700913-3818500",0,1,1,0,0,1,1,0,1,1
"640916-4961387",1,0,0,0,0,0,0,1,0,1
"891115-1326849",0,0,1,1,1,0,0,0,1,0
"720807-2387549",0,1,0,1,0,1,1,0,0,1
"821103-3213879",1,1,1,1,1,1,1,0,0,1
"650511-2088036",1,0,0,1,1,1,1,0,1,1
"900221-2599307",1,0,1,0,0,0,1,1,0,1
"680924-4993124",0,1,1,0,0,1,0,1,0,0
"740920-1655233",0,1,1,1,1,0,1,0,0,0
"570222-3519265",0,0,0,0,1,0,1,0,0,1
"780503-4006683",0,1,1,1,0,1,0,0,0,0
"811128-3203054",0,1,0,0,0,1,0,0,1,0
"800325-3797785",1,0,1,0,0,1,0,1,0,0
"570413-3357000",1,1,1,0,1,0,1,1,0,1
"660606-4531445",0,0,1,0,0,0,1,0,1,0
"860425-2665951",0,1,0,1,1,1,1,0,0,1
"880608-1888169",0,0,0,0,1,1,1,1,0,0
"590504-1306364",1,1,0,0,0,1,0,1,1,1
"940302-2468308",1,1,0,0,1,0,0,1,0,0
"860904-4742021",0,0,0,0,1,0,0,0,0,0
"890926-1027660",1,1,0,1,1,0,0,1,1,0
"860128-3726934",1,0,0,0,1,0,0,1,1,1
"961128-3167434",1,0,0,1,0,0,0,1,0,1
"670723-2722293",1,0,1,1,0,1,1,1,1,0
"510711-1859647",1,0,0,0,0,0,0,1,1,0
"510728-4373317",1,0,0,0,0,0,0,1,1,0
"961220-4242273",0,1,0,0,1,1,0,0,0,1
"580624-4468457",1,0,0,0,0,1,1,1,0,0
"751218-3260390",1,0,0,1,0,1,0,0,1,0
"850703-1742739",0,0,1,1,1,0,1,0,0,1
"610405-2254108",1,1,1,1,0,1,0,1,1,1
"660215-4267597",1,1,0,0,1,1,1,1,0,0
"610508-1207343",0,0,1,0,1,1,0,1,0,0
"590712-1143088",0,1,1,0,0,1,0,0,0,0
"640320-4678377",0,0,0,1,0,0,1,0,0,1
"700809-1051255",1,1,0,1,1,0,0,0,1,0
"990913-4142459",1,1,1,1,1,0,0,1,0,1
"870207-4502196",1,1,0,0,1,0,1,0,0,1
"970211-4075770",1,1,1,0,0,1,1,0,1,0
"680325-4272133",1,1,1,0,0,0,1,1,0,1
"790227-1048046",0,0,1,1,0,1,1,0,0,1
"700601-1291358",0,1,1,0,1,0,0,1,1,1
"700114-1384715",1,1,0,0,1,1,0,1,0,1
"810316-4525634",0,1,0,1,0,1,0,0,0,1
"980911-3824597",0,0,0,0,1,0,1,0,1,0
"951120-4779447",0,0,0,0,1,1,1,0,0,0
"771104-4766442",1,1,0,1,1,0,1,1,1,0
"561128-3082257",0,0,0,0,1,0,1,0,0,1
"850526-2025993",0,1,0,1,1,0,0,0,1,0
"500902-4987264",0,0,0,0,0,0,1,1,1,1
"871021-4015479",1,1,1,0,0,1,1,0,0,0
"560624-2286861",0,1,0,0,1,0,0,0,0,1
"970820-2420549",1,1,0,0,1,0,1,1,1,1
"990110-1476520",0,1,1,1,0,0,0,0,1,0
"790827-1587601",0,0,0,1,1,0,1,0,1,1
"670122-2468148",1,0,1,1,0,1,1,1,0,0
"860216-4517250",0,1,1,0,1,1,1,0,1,1
"850209-2404874",1,0,1,0,1,1,0,0,0,1
"940526-3258901",0,1,1,0,0,1,1,1,1,0
"760920-1788458",1,0,0,1,0,1,1,1,0,1
"971219-1878455",1,0,0,1,0,1,0,0,0,0
"941006-2597687",0,0,0,0,0,0,0,1,0,1
"860915-4768006",0,0,1,1,0,0,1,0,0,1
"760127-1825919",1,1,1,1,0,1,0,1,1,1
"630915-1878400",1,0,0,1,0,0,1,1,1,0
"530403-3097663",1,1,0,0,1,0,0,1,0,0
"850212-1629649",0,0,1,1,1,1,0,1,1,1
"870320-2618990",1,1,0,1,1,1,1,1,0,0
"830425-2212159",1,1,1,1,0,1,0,0,0,1
"870420-4627744",0,0,1,0,0,1,0,0,0,0
"890728-3419374",0,0,1,1,0,0,1,0,0,1
"960512-3976973",0,1,0,1,0,1,0,1,1,1
"550912-4303545",0,0,0,1,0,0,1,1,0,0
"820614-1756336",1,1,1,0,0,0,0,1,0,1
"650224-2666467",1,0,1,1,1,0,1,0,1,1
"990713-1214365",1,1,0,1,0,0,0,1,1,1
"891112-3307113",0,0,0,1,1,1,1,1,0,1
"911019-4103733",1,1,0,0,0,1,1,1,0,0
"680207-1801137",1,1,1,0,1,1,1,0,0,0
"710204-1353192",0,0,0,1,1,0,0,1,1,1
"510427-3379743",0,1,0,1,0,1,0,1,0,0
"750216-4880829",1,0,0,1,0,0,0,0,0,0
"620522-4935243",0,0,0,1,0,1,0,0,0,0
"520915-1284592",0,1,0,1,0,0,1,1,1,1
"580221-1785060",1,0,1,0,0,0,1,1,0,1
"740623-3155084",1,0,1,0,1,0,0,0,0,1
